,b'# time (seconds) ',b'strain * 1.e21'
926,0.30656835193750004,-0.0019922686545399268
927,0.30662938709375004,0.0010896773530802756
928,0.30669042225000004,0.004277853986778101
929,0.30675145740625004,0.007566651389152657
930,0.30681249256250004,0.010950015222358467
931,0.30687352771875004,0.01442146167992474
932,0.30693456287500004,0.017974082440136933
933,0.30699559803125004,0.02160054280382993
934,0.30705663318750004,0.02529307781189747
935,0.30711766834375004,0.02904349195441636
936,0.30717870350000004,0.03284316803716065
937,0.30723973865625004,0.03668308986359977
938,0.30730077381250004,0.04055388175044521
939,0.30736180896875004,0.04444586576054378
940,0.30742284412500004,0.048349135220352654
941,0.30748387928125004,0.05225364092989933
942,0.30754491443750004,0.05614928478795798
943,0.30760594959375004,0.060026014591514396
944,0.30766698475000004,0.06387391366762066
945,0.30772801990625004,0.06768327977148032
946,0.30778905506250004,0.0714446892218592
947,0.30785009021875004,0.0751490443162942
948,0.30791112537500004,0.07878760436813448
949,0.30797216053125004,0.08235200289603509
950,0.30803319568750004,0.08583425525196477
951,0.30809423084375004,0.08922676203864313
952,0.30815526600000004,0.09252231388700959
953,0.30821630115625004,0.0957141025100249
954,0.30827733631250004,0.0987957415220512
955,0.30833837146875004,0.1017612985294711
956,0.30839940662500004,0.1046053377573081
957,0.30846044178125004,0.10732297031619077
958,0.30852147693750004,0.10990990746030692
959,0.30858251209375004,0.11236251110635743
960,0.30864354725000004,0.11467783564271061
961,0.30870458240625004,0.11685365569945078
962,0.30876561756250004,0.11888847598549454
963,0.30882665271875004,0.12078152132232425
964,0.30888768787500004,0.12253270732169108
965,0.30894872303125004,0.12414259442941449
966,0.30900975818750004,0.12561232995763824
967,0.30907079334375004,0.1269435839770782
968,0.30913182850000004,0.12813848535830583
969,0.30919286365625004,0.12919956377907751
970,0.30925389881250004,0.13012970222643744
971,0.30931493396875004,0.13093210261155425
972,0.30937596912500004,0.13161026486737912
973,0.30943700428125004,0.13216797764907207
974,0.30949803943750004,0.13260931683933688
975,0.30955907459375004,0.13293864676012498
976,0.30962010975000004,0.13316061850141198
977,0.30968114490625004,0.13328016016906838
978,0.30974218006250004,0.1333024550680943
979,0.30980321521875004,0.13323290569292143
980,0.30986425037500004,0.13307708361571088
981,0.30992528553125004,0.1328406676146693
982,0.30998632068750004,0.13252937433010725
983,0.31004735584375004,0.13214888708374556
984,0.31010839100000004,0.131704789042228
985,0.31016942615625004,0.13120250656305488
986,0.31023046131250004,0.13064726737570867
987,0.31029149646875004,0.13004407639280738
988,0.31035253162500004,0.12939770968559405
989,0.31041356678125004,0.12871272482450968
990,0.31047460193750004,0.1279934837196645
991,0.31053563709375004,0.12724418259889442
992,0.31059667225000004,0.1264688830500183
993,0.31065770740625004,0.1256715382299942
994,0.31071874256250004,0.12485600937690751
995,0.31077977771875004,0.1240260694944836
996,0.31084081287500004,0.12318539325304137
997,0.31090184803125004,0.1223375344405555
