,b'# time (seconds) ',b'strain * 1.e21'
0,0.25,0.024547918843952264
1,0.25006103515625,0.015292682681971866
2,0.2501220703125,0.00637233720945874
3,0.25018310546875,-0.0020750095456247763
4,0.250244140625,-0.009889093246500136
5,0.25030517578125,-0.01690355466802164
6,0.2503662109375,-0.022964018951433133
7,0.25042724609375,-0.02794594009509658
8,0.25048828125,-0.03176983420095493
9,0.25054931640625,-0.03441166524283005
10,0.2506103515625,-0.035906631838026795
11,0.25067138671875,-0.03634551559571452
12,0.250732421875,-0.03586396766973119
13,0.25079345703125,-0.03462629599896537
14,0.2508544921875,-0.032806204024221394
15,0.25091552734375,-0.030567452080789898
16,0.2509765625,-0.028047503011877223
17,0.25103759765625,-0.025346739329213847
18,0.2510986328125,-0.022524826639059324
19,0.25115966796875,-0.019604545912147348
20,0.251220703125,-0.016582232069385177
21,0.25128173828125,-0.013442944085797133
22,0.2513427734375,-0.01017772839163449
23,0.25140380859375,-0.006800015127022258
24,0.25146484375,-0.003358417872823818
25,0.25152587890625,5.612875390087323e-05
26,0.2515869140625,0.0033100525694084344
27,0.25164794921875,0.006233780300514467
28,0.251708984375,0.00863445684790304
29,0.25177001953125,0.010313086158402873
30,0.2518310546875,0.011083926464486409
31,0.25189208984375,0.010793706476314795
32,0.251953125,0.009338219139512391
33,0.25201416015625,0.006674183650798072
34,0.2520751953125,0.0028249236424559765
35,0.25213623046875,-0.002120776644781874
36,0.252197265625,-0.00801646412325382
37,0.25225830078125,-0.014671535657170174
38,0.2523193359375,-0.021868917098461445
39,0.25238037109375,-0.029384842819182348
40,0.25244140625,-0.037008359326616336
41,0.25250244140625,-0.04455805106095916
42,0.2525634765625,-0.051893652479515155
43,0.25262451171875,-0.05892080324995619
44,0.252685546875,-0.06558820780576904
45,0.25274658203125,-0.07187767480268707
46,0.2528076171875,-0.07778870176133028
47,0.25286865234375,-0.0833202459552394
48,0.2529296875,-0.08845288241323186
49,0.25299072265625,-0.09313451916933387
50,0.2530517578125,-0.09727222963515879
51,0.25311279296875,-0.10073177564008994
52,0.253173828125,-0.10334522272450569
53,0.25323486328125,-0.10492577340201192
54,0.2532958984375,-0.10528772287644012
55,0.25335693359375,-0.10426860077932804
56,0.25341796875,-0.10175031845028579
57,0.25347900390625,-0.09767640643128268
58,0.2535400390625,-0.092063035519642
59,0.25360107421875,-0.0850024208535556
60,0.253662109375,-0.07665832530753931
61,0.25372314453125,-0.0672544572574505
62,0.2537841796875,-0.057057379775493404
63,0.25384521484375,-0.04635609180100525
64,0.25390625,-0.03544076766489542
65,0.25396728515625,-0.02458323049538608
66,0.2540283203125,-0.014021512737177952
67,0.25408935546875,-0.003950293412028865
68,0.254150390625,0.005481860732794392
69,0.25421142578125,0.014168557398701367
70,0.2542724609375,0.02203603303707972
71,0.25433349609375,0.029029807878530725
72,0.25439453125,0.035099768881408186
73,0.25445556640625,0.04018608988000048
74,0.2545166015625,0.04420832275915912
75,0.25457763671875,0.04705958733337698
76,0.254638671875,0.04860711056042966
77,0.25469970703125,0.04869955938072009
78,0.2547607421875,0.04718069229228749
79,0.25482177734375,0.043907799762770365
80,0.2548828125,0.03877242205606095
81,0.25494384765625,0.03172027924985874
82,0.2550048828125,0.022767363956360503
83,0.25506591796875,0.012009623116862185
84,0.255126953125,-0.00037550447519288285
85,0.25518798828125,-0.014136246704604349
86,0.2552490234375,-0.028961532355822127
87,0.25531005859375,-0.04450184591966158
88,0.25537109375,-0.0603930304636632
89,0.25543212890625,-0.07627984323213133
90,0.2554931640625,-0.09183622578392701
91,0.25555419921875,-0.10677987829247937
92,0.255615234375,-0.1208797203813302
93,0.25567626953125,-0.133955929712037
94,0.2557373046875,-0.14587325737089823
95,0.25579833984375,-0.15652916456354898
96,0.255859375,-0.16583897760067512
97,0.25592041015625,-0.1737206113744641
98,0.2559814453125,-0.1800813945940082
99,0.25604248046875,-0.1848091860221415
100,0.256103515625,-0.187769355563884
101,0.25616455078125,-0.18880834048227566
102,0.2562255859375,-0.1877634826687017
103,0.25628662109375,-0.18447793234335597
104,0.25634765625,-0.17881873620244707
105,0.25640869140625,-0.1706958258781199
106,0.2564697265625,-0.16007946244122578
107,0.25653076171875,-0.14701378956781166
108,0.256591796875,-0.1316244787070527
109,0.25665283203125,-0.11411898434186662
110,0.2567138671875,-0.09477873782869703
111,0.25677490234375,-0.07394374739760005
112,0.2568359375,-0.05199134361957474
113,0.25689697265625,-0.02931183725096233
114,0.2569580078125,-0.006284383786834071
115,0.25701904296875,0.016743667254447394
116,0.257080078125,0.03947120016221245
117,0.25714111328125,0.06164981422929121
118,0.2572021484375,0.08308193031508974
119,0.25726318359375,0.10361137533631708
120,0.25732421875,0.12310837972943142
121,0.25738525390625,0.1414517703481764
122,0.2574462890625,0.1585116404007866
123,0.25750732421875,0.17413569657854883
124,0.257568359375,0.1881417530794772
125,0.25762939453125,0.20031769988674897
126,0.2576904296875,0.21042903130995286
127,0.25775146484375,0.21823287047098627
128,0.2578125,0.22349650856471695
129,0.25787353515625,0.2260179409992696
130,0.2579345703125,0.2256457548899059
131,0.25799560546875,0.22229589832510424
132,0.258056640625,0.2159632608242629
133,0.25811767578125,0.2067266080798315
134,0.2581787109375,0.19474619416405184
135,0.25823974609375,0.18025421370451497
136,0.25830078125,0.1635390937622804
137,0.25836181640625,0.14492544131813123
138,0.2584228515625,0.12475213526179382
139,0.25848388671875,0.10335135417303187
140,0.258544921875,0.08103115697634475
141,0.25860595703125,0.05806369552880769
142,0.2586669921875,0.034680375027277804
