,b'# time (seconds) ',b'strain * 1.e21'
122,0.25749608631250004,-1.2199559462742237e-22
123,0.25755712146875004,-1.274272848364888e-22
124,0.25761815662500004,-1.3284319808661247e-22
125,0.25767919178125004,-1.382425862541271e-22
126,0.25774022693750004,-1.4362470286727704e-22
127,0.25780126209375004,-1.489888032101432e-22
128,0.25786229725000004,-1.5433414442602118e-22
129,0.25792333240625004,-1.596599856210993e-22
130,0.25798436756250004,-1.6496558796755132e-22
131,0.25804540271875004,-1.702502148068855e-22
132,0.25810643787500004,-1.75513131753045e-22
133,0.25816747303125004,-1.8075360679504053e-22
134,0.25822850818750004,-1.8597091039975836e-22
135,0.25828954334375004,-1.911643156143693e-22
136,0.25835057850000004,-1.9633309816859017e-22
137,0.25841161365625004,-2.0147653657662946e-22
138,0.25847264881250004,-2.0659391223902347e-22
